,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
604,002405.SZ,20170410,42969,8877.58,41765,8645.47,67480,13947.37,69852,14447.31,78422,16215.44,76386,15795.65,27282,5664.95,28150,5816.9,9981,2117.23
603,002405.SZ,20170411,66737,13682.16,59874,12365.21,106168,21839.92,97934,20193.03,111284,22957.81,112830,23234.76,56533,11700.7,70084,14387.59,-63,247.39
602,002405.SZ,20170412,51203,10525.32,24582,5068.22,64200,13206.91,52926,10904.45,58823,12113.47,63654,13095.43,9976,2050.29,43040,8827.88,-61971,-12716.08
601,002405.SZ,20170413,35952,7265.42,20091,4065.34,44874,9076.29,36396,7362.04,32463,6566.72,44961,9091.12,11330,2288.75,23171,4678.67,-34004,-6857.3
600,002405.SZ,20170414,49113,9782.5,25240,5036.87,51516,10273.92,48393,9653.9,31034,6199.47,44418,8853.15,7406,1481.23,21018,4193.21,-44157,-8784.05
599,002405.SZ,20170417,46348,9133,30780,6098.18,59531,11759.15,48640,9626.85,37152,7374.45,56391,11137.04,8870,1764.71,16091,3169.23,-10615,-2022.09
598,002405.SZ,20170418,39202,7669.38,21824,4280.75,44191,8651.57,35693,6992.65,30398,5954.44,38975,7632.93,9780,1918.95,27080,5288.01,-29222,-5701.91
597,002405.SZ,20170419,51088,9618.8,27279,5139.21,55919,10522.92,46529,8764.39,37757,7109.02,51226,9639.13,9840,1859.57,29569,5567.59,-23653,-4447
596,002405.SZ,20170420,34383,6543.31,28164,5370.98,43980,8372.74,41600,7928.33,34654,6610.15,41231,7850.34,8784,1679.11,10805,2055.67,5710,1110.26
595,002405.SZ,20170421,28385,5363.1,16446,3109.05,24912,4706.29,24753,4676.03,12747,2404.11,23033,4346.84,3631,684.9,5444,1026.47,-16147,-3043.29
594,002405.SZ,20170424,29319,5403.47,19188,3540.12,32044,5908.59,31073,5728.8,23243,4282.5,28850,5318.06,3520,651.62,9015,1659.21,-20588,-3787.5
593,002405.SZ,20170425,21003,3888.53,21857,4052.66,32510,6020.21,30874,5722.65,35149,6518.79,32638,6042.8,6555,1212.19,9848,1821.62,9075,1690.74
592,002405.SZ,20170426,20375,3783.32,15240,2832.57,25586,4751.1,27677,5140.78,20486,3806.13,20760,3855.5,2292,426.74,5062,938.44,-4878,-897.71
591,002405.SZ,20170427,36947,6765.54,40597,7497.53,53096,9769.43,58521,10774.53,50426,9276.18,48942,8969.44,23120,4278.9,15528,2848.54,1309,303.52
590,002405.SZ,20170428,23990,4587.91,40549,7782.14,42751,8183.36,50698,9724.16,49228,9451.76,45101,8642.73,39048,7517.23,18670,3591.24,28853,5548.44
589,002405.SZ,20170502,36153,6907.65,17386,3326.65,39878,7621.63,34402,6581.29,28657,5478.07,44070,8419.74,11895,2273.72,20725,3953.4,-18479,-3512.32
588,002405.SZ,20170503,24489,4660.5,25179,4795.6,30384,5787.66,23047,4388.42,22245,4235.25,20792,3956.86,1248,236.87,9348,1779.4,-23453,-4455.34
587,002405.SZ,20170504,28306,5419.73,32188,6171.38,40673,7791.36,33631,6445.07,30633,5875.44,29993,5748.84,8305,1592.37,12105,2313.62,-4638,-872.71
586,002405.SZ,20170505,46745,8677.3,30011,5577.95,47281,8780.11,34169,6348.43,24872,4612.36,41307,7660.44,6443,1190.7,19853,3673.65,-40578,-7524.38
585,002405.SZ,20170508,26812,4899.04,20551,3762.88,27070,4949.81,29085,5319.13,19104,3492.09,25272,4612.94,9032,1646.98,7110,1292.98,-16680,-3026.9
584,002405.SZ,20170509,24016,4343.57,25835,4684.66,29500,5342.75,26750,4844.25,18963,3440.21,18839,3412.38,1840,336.26,2895,521.49,-7265,-1296.29
583,002405.SZ,20170510,48346,8640.34,33673,6043.92,52385,9358.03,48131,8598.27,37187,6612.85,41705,7416.11,2644,462.57,17053,3015.49,-41128,-7358.98
582,002405.SZ,20170511,35717,6208.74,35478,6199.06,40220,6992.12,46218,8050.57,28503,4974.4,29674,5156.32,13043,2281.76,6113,1051.08,-808,-97.6
581,002405.SZ,20170512,24780,4339.34,26068,4566.85,27181,4761.04,22524,3947.55,12419,2175.82,15847,2772.14,733,128.12,675,117.79,-17000,-2974.12
580,002405.SZ,20170515,17242,3035.22,20678,3643.62,21857,3849.47,21522,3792.46,18552,3268.93,15216,2677.1,1372,240.84,1606,281.28,-16649,-2923.52
579,002405.SZ,20170516,31404,5475.2,42131,7418.62,47164,8254.97,45452,7980.7,50581,8901.11,45486,7951.63,12104,2135.58,8184,1415.91,24160,4298.16
578,002405.SZ,20170517,29437,5312.93,32760,5920.72,35861,6475.95,36725,6636.05,35186,6359.2,32411,5853.11,11960,2166.71,10548,1904.91,-9648,-1717.94
577,002405.SZ,20170518,20935,3746.04,23122,4146.43,28259,5057.59,27982,5010.59,24534,4397.9,21979,3936.13,4031,726.64,4676,835.02,-8365,-1480.28
576,002405.SZ,20170519,25854,4569.92,27612,4884.51,30776,5440.38,21902,3870.97,27605,4875.55,32032,5661.34,7691,1359.79,10380,1828.82,-35391,-6255.59
575,002405.SZ,20170522,26478,4611.45,23172,4044.51,27114,4726,25632,4467.99,20464,3569.43,22104,3841.35,2614,451.26,5762,1004.29,-20446,-3544.93
574,002405.SZ,20170523,40110,6821.59,23753,4056.45,45852,7809.28,37040,6307.8,25086,4257.06,34198,5813.83,3992,678.78,20050,3388.63,-31247,-5291.94
573,002405.SZ,20170524,23706,3976.42,32685,5495.66,40222,6757.88,34560,5809.9,23900,4021.15,23996,4029.53,12536,2101.42,9122,1521.8,6788,1157.56
572,002405.SZ,20170525,27404,4635.31,21356,3625.8,36772,6229.15,29847,5058,27997,4751.76,31463,5328.66,5233,880.27,14738,2484.04,-633,-73.47
571,002405.SZ,20170526,24598,4220.74,18750,3223.72,31187,5353.45,28767,4941.22,22934,3944.07,26494,4553.83,8038,1382.03,12745,2181.51,-2190,-358.52
570,002405.SZ,20170531,19103,3276.06,18927,3246.19,24537,4208.21,22905,3928.71,17800,3053.24,17391,2984.52,1499,256.51,3716,634.59,-8704,-1485.95
569,002405.SZ,20170601,27932,4696.78,16973,2862.47,32827,5523.47,32448,5470.4,18957,3187.34,19371,3249.17,3416,572.45,14340,2398,-20855,-3485.34
568,002405.SZ,20170602,30136,4948.2,23956,3956.49,36878,6068.22,41024,6749.9,25979,4291.9,25474,4199.69,2918,486.86,5457,889.1,68,48.88
567,002405.SZ,20170605,20926,3516.41,17462,2939.02,27438,4612.38,23804,4004.68,17966,3024.17,23837,4003.66,3567,599.84,4794,805.44,-7028,-1174.08
566,002405.SZ,20170606,14149,2384.29,15602,2630.18,18930,3189.46,19909,3355.8,16259,2741.94,11933,2010.19,980,165.32,2874,484.84,776,134.52
565,002405.SZ,20170607,37923,6588.32,50638,8794.75,52050,9032.31,62234,10797.31,65888,11438.38,49623,8620.93,17486,3042.81,10852,1888.84,33540,5822.54
564,002405.SZ,20170608,42578,7601.42,50650,9066.29,71815,12811.43,65320,11679.7,56876,10187.7,56972,10203.15,24545,4427.37,22870,4078.79,2721,554.63
563,002405.SZ,20170609,33242,5922.55,39683,7073.17,44459,7921.97,46708,8324.46,36968,6591.81,28865,5147.45,7808,1394.61,7220,1285.86,-29496,-5242.9
562,002405.SZ,20170612,22612,4018.37,21936,3902.24,33424,5945.73,35945,6393.22,21222,3776,21456,3812.34,4345,771.31,2267,403.61,-7410,-1297.73
561,002405.SZ,20170613,28058,5052.26,42340,7650.42,46265,8337.41,52085,9394.68,49281,8887.74,40399,7286.69,33480,6057.06,22261,4002.69,44845,8114.41
560,002405.SZ,20170614,30213,5424.55,21545,3872.82,39264,7051.3,33683,6051.24,27396,4923.5,27375,4915.39,6848,1232.57,21118,3792.47,-19344,-3461.13
559,002405.SZ,20170615,25234,4587.15,38929,7085.48,43630,7936.81,55402,10082.2,53189,9676.69,42234,7685.81,25089,4576.56,10576,1923.72,14861,2714.51
558,002405.SZ,20170616,22196,4022.4,18771,3404.33,30609,5549.59,31771,5760.36,27297,4951.7,27002,4895.6,700,126.28,3257,589.67,-10784,-1945.57
557,002405.SZ,20170619,19944,3656.29,29961,5498.37,38706,7099.48,41916,7691.52,45121,8283.17,41999,7704.71,16217,2975.18,6112,1119.52,8250,1524
556,002405.SZ,20170620,38611,7160.44,52988,9852.14,62741,11637.71,72923,13546.83,68045,12628.47,54731,10157.76,31960,5968.49,20714,3838.37,23614,4466.25
555,002405.SZ,20170621,39719,7305.11,22924,4220.68,49360,9083.36,40321,7419.76,27839,5118.07,36850,6779.36,7361,1354.38,24185,4441.13,-22299,-4101.7
554,002405.SZ,20170622,40397,7509.98,52648,9805.94,67414,12536.85,75423,14035.2,79429,14789.3,64760,12051.82,24809,4618.83,19218,3562,13982,2661.43
553,002405.SZ,20170623,35045,6484.74,45587,8469.68,55452,10276.52,59747,11081.45,66276,12315.01,53197,9863.77,23762,4429.51,22004,4090.88,27567,5177.08
552,002405.SZ,20170626,43958,8410.01,62463,11969.75,81402,15590.71,85348,16344.16,79011,15128.42,76102,14579.43,46156,8844.81,26614,5080.6,32140,6174.7
551,002405.SZ,20170627,41174,7871.03,30098,5761.88,54974,10512.63,48367,9255.43,47413,9075.74,60399,11550.47,14943,2864.72,19640,3756.34,-39942,-7632.49
550,002405.SZ,20170628,35092,6631.08,20197,3820.16,48990,9266.54,35806,6771.45,31336,5916.43,42992,8123.56,2831,534.11,19252,3632.98,-34715,-6553.38
549,002405.SZ,20170629,62155,12226.18,115519,22718.49,103744,20378.66,143040,28118.84,145466,28602.04,107595,21164.47,101860,20075.26,47071,9280.35,88489,17418.53
548,002405.SZ,20170630,37425,7384.97,32042,6326.63,54597,10777.84,53652,10590.55,64809,12792.56,61638,12169.33,15015,2966.87,24514,4835.73,-14381,-2812.49
547,002405.SZ,20170703,38880,7689.45,28882,5724.22,55618,11008.55,61405,12156.46,52688,10438.73,51494,10188.8,17177,3402.03,22581,4469.29,-11423,-2233.39
546,002405.SZ,20170704,56880,11167.25,36500,7192.57,75920,14934.22,62161,12223.85,65703,12933.96,74447,14641.93,16459,3239.66,41854,8216.74,-43396,-8451.76
545,002405.SZ,20170705,43469,8460,43016,8412.88,62144,12117.77,52878,10328.21,49740,9714.96,57097,11123.5,13581,2664.48,15943,3092.62,8098,1647.68
544,002405.SZ,20170706,63046,12202.27,32773,6356.71,82131,15901.98,65941,12776.04,58392,11315.62,87936,17009.03,14414,2789.57,31333,6067.66,-49284,-9517.25
543,002405.SZ,20170707,39250,7505.55,25244,4834.48,53444,10221.72,50938,9747.88,41165,7878.49,45896,8783.44,14123,2702.68,25904,4942.65,-21266,-4049.21
542,002405.SZ,20170710,25588,4932.33,24749,4774.81,39687,7651.63,42736,8241.34,38129,7353.34,40721,7853.99,10873,2099.65,6070,1166.83,1761,351.99
541,002405.SZ,20170711,61287,11531.21,24730,4655.26,69622,13102.42,54975,10347.36,45871,8630.6,80260,15115.94,21098,3957.11,37912,7102.78,-69961,-13147.83
540,002405.SZ,20170712,39355,7228.29,22621,4162.43,46367,8515.99,36592,6728.7,35805,6573.47,53445,9807.15,8835,1616.15,17705,3235.63,-10309,-1881.79
539,002405.SZ,20170713,24722,4581.78,18421,3415.68,31185,5779.93,33205,6155.59,29379,5447.22,31703,5875.02,4495,833.46,6452,1196.1,-10867,-2003.3
538,002405.SZ,20170714,17575,3258.07,18929,3515.91,26034,4829.19,29353,5446.14,24526,4556.42,24888,4620.79,7165,1333.63,2130,394.45,-402,-61.32
537,002405.SZ,20170717,45997,8260.94,23754,4270.18,47866,8605.14,43986,7908.04,35851,6455.14,59540,10714.28,16151,2906.16,18586,3334.88,-33436,-6020.38
536,002405.SZ,20170718,30260,5287.76,18183,3183.41,40019,6996.01,27271,4768.51,35831,6270.01,47331,8272.09,2792,485.35,16116,2815.12,-9155,-1580.3
535,002405.SZ,20170719,31888,5564.34,27159,4767.7,48367,8454,40496,7095.24,43082,7542.88,53686,9350.07,9699,1703.53,11695,2051.74,-16931,-2914.25
534,002405.SZ,20170720,28780,5150.81,23412,4197.5,45567,8159.7,35902,6431.59,41282,7387.42,36129,6470.58,9621,1718.99,29808,5317.24,-13705,-2437.37
533,002405.SZ,20170721,18902,3379.23,15909,2848.01,30023,5371.64,27795,4973.65,21571,3862.74,23200,4153.48,8268,1477.26,11859,2115.72,-20268,-3613.55
532,002405.SZ,20170724,21161,3774.82,17451,3119.66,30282,5406.92,27014,4825.91,26839,4792.72,28044,5000.43,8675,1547.45,14447,2575.89,-1505,-260.74
531,002405.SZ,20170725,26445,4714.14,16705,2990.89,33981,6069.83,28794,5147.96,21585,3856.96,34772,6209.62,12469,2231.47,14209,2523.94,-14858,-2622.45
530,002405.SZ,20170726,33401,5931.03,13805,2455.12,36843,6546.18,28948,5146.28,24514,4356.82,34998,6216.16,7699,1368.01,24706,4384.47,-28547,-5058.53
529,002405.SZ,20170727,27103,4926.18,66794,12224.35,64577,11767.55,81896,14961.21,90317,16509,73480,13401.86,58758,10795.58,18586,3410.89,68775,12626.88
528,002405.SZ,20170728,23099,4243.03,16068,2952.9,33065,6075.61,33089,6080.6,26005,4775.51,32330,5938.49,6302,1159.32,6984,1281.49,-29823,-5468.7
527,002405.SZ,20170731,44546,8515.29,91309,17517.13,82696,15817.24,118959,22797.74,134151,25677.22,104615,20045.11,91668,17667.74,38178,7317.5,95389,18373.78
526,002405.SZ,20170801,31705,6106.03,35560,6860.83,50033,9643.91,50542,9745.84,59653,11500.75,61987,11948.66,26045,5031.82,19347,3727.17,-12183,-2313.93
525,002405.SZ,20170802,45812,8706.36,25531,4860.32,60228,11451.75,45898,8737.24,46591,8863.03,60061,11416.01,18012,3427.8,39152,7435.37,-54467,-10341.73
524,002405.SZ,20170803,26014,4958.14,28821,5509.61,44208,8434.09,44261,8451.59,48263,9221.1,41221,7871,16943,3246.21,21126,4027.33,8207,1596.15
523,002405.SZ,20170804,36731,7024.47,41039,7875.1,65293,12492.22,59522,11415,73768,14140.48,68622,13137.57,22184,4257.89,28793,5487.4,22051,4265.32
522,002405.SZ,20170807,26990,5139.54,18433,3516.84,41931,7994.32,34233,6530.35,40546,7734.56,48694,9285.05,5182,989.29,13289,2525.47,-5985,-1117.46
521,002405.SZ,20170808,44827,8682.38,77027,14979.58,76850,14901.27,98280,19090.52,101086,19611.31,86170,16697.94,65085,12669.19,26370,5096.11,61631,12048.08
520,002405.SZ,20170809,49272,9612.9,29215,5708.95,56708,11073.09,57945,11316.93,60808,11875.48,65719,12828.31,13499,2636.56,27409,5343.85,-27306,-5294.52
519,002405.SZ,20170810,39499,7624.47,29417,5702.73,54230,10489.09,55544,10756,60583,11756.61,55770,10794.12,10796,2088.27,24378,4705.58,-27660,-5331.75
518,002405.SZ,20170811,68989,12910.05,25367,4759.68,81190,15210.72,53287,9990.69,58504,10963.81,67645,12682.48,17673,3317.55,80057,14969.29,-67229,-12562.69
517,002405.SZ,20170814,49842,9727.19,151804,29958.13,109482,21358.37,217612,43042.88,145877,28726.18,182549,36215.86,379488,75844.53,132724,26439.39,16380,2428.92
516,002405.SZ,20170815,93347,18963.87,71644,14575.21,170378,34625.97,126481,25713.86,177562,36087.13,153304,31175.27,148861,30323.46,238719,48536.08,60414,12347.26
515,002405.SZ,20170816,90106,18892.82,115572,24279.88,173431,36377.6,190369,39991.9,219251,46088.98,209652,44124.12,184650,38970.69,151845,31934.2,106575,22583.98
514,002405.SZ,20170817,70946,15645.22,130626,29181.24,130025,28618.62,213360,47562.58,199672,44071.2,224642,50001.68,370266,83754.52,202281,45344.06,138106,30360.78
513,002405.SZ,20170818,199791,48142.82,180515,43521.74,312902,75426.13,347234,83654.53,436014,105013.14,472380,113874.31,519832,125310.5,468410,112842.02,84345,21031.15
512,002405.SZ,20170821,161231,41270.02,209063,53860.78,241409,61760.28,342135,87970.16,356829,91348.21,440467,113323.65,620397,160853.89,388201,100077.83,97226,25327.23
511,002405.SZ,20170822,268459,70122.76,169104,44197.85,344576,90096.79,294872,77037.69,405830,106032.36,440516,115134.8,405626,105684.62,519999,135566.19,-101600,-26105.29
510,002405.SZ,20170823,164115,42327.33,116160,30011,224711,58020.75,208916,53944.69,266198,68733.75,287112,74138.33,269025,69436.39,311861,80424.21,-81266,-20656.58
509,002405.SZ,20170824,146877,36625.44,106503,26579.41,227679,56792.58,200143,49919.55,300254,74852.55,284694,70962.89,278000,69322.26,361469,90130.98,-142850,-35482.75
508,002405.SZ,20170825,158033,39622.57,101632,25521.15,259714,65167.34,181411,45520.31,325119,81601.07,300413,75415.47,279863,70252.72,439274,110186.78,48582,12451.55
507,002405.SZ,20170828,295108,78000.63,268113,71590.82,423038,111811.95,459235,122440.41,493556,130556.99,558852,148700.62,715638,192126.23,641139,169763.94,-9925,-3804.76
506,002405.SZ,20170829,216503,54724.61,127229,32223.88,275264,69662.79,236221,59822.21,308248,78028.4,319687,80952.32,253613,64193.95,370491,93611.34,-247941,-62484.75
505,002405.SZ,20170830,116296,29266.21,97494,24570.05,181432,45686.88,172048,43314.38,217808,54848.02,210533,53032.22,127014,31993.39,162474,40877.85,10675,2919.57
504,002405.SZ,20170831,138891,35660.85,125610,32320.55,208180,53495.12,202662,52102.73,255519,65714.48,262189,67352.22,193400,49720.99,205530,52815.94,24208,6455.44
503,002405.SZ,20170901,176876,47471.58,246537,66455.83,285352,76430.55,373703,100724.22,367479,98327.65,387968,104617.08,520432,141801.36,341932,92234.01,214698,58614.07
502,002405.SZ,20170904,238189,65423.95,129215,35517.28,335211,92237.43,250757,68854.21,346794,95472.11,362398,99607.25,273871,75301.67,451695,124456.41,-61696,-16090.26
501,002405.SZ,20170905,134144,35743.4,87549,23358.94,172120,45917.09,163148,43527.12,193230,51549.05,230056,61418.29,183011,48832.59,201752,53737.77,-102890,-27296.14
500,002405.SZ,20170906,157734,43561.92,207375,57527.53,265011,73165.91,297624,82491.94,299966,82904.09,325919,90225.78,431413,120192.92,323206,89579.6,245225,68951.1
499,002405.SZ,20170907,222155,61153.4,116372,32109.44,266324,73421.49,224415,61917.6,280705,77452.04,332964,91774.75,322976,89367.32,418408,115592.45,-185921,-50788.83
498,002405.SZ,20170908,97948,26702.29,90730,24787.06,152804,41686.77,154000,42029.75,184464,50334.26,186428,50826.96,174256,47584.72,178315,48664.26,-6469,-1494.33
497,002405.SZ,20170911,119987,33423.77,123791,34580.3,187487,52254.09,192193,53616.81,239520,66796.79,215815,60168,189959,53080.45,205153,57190,69298,19539.53
496,002405.SZ,20170912,163804,45412.7,120418,33577.57,239901,66663.18,216597,60237.86,251988,70025.08,250612,69603.2,208183,57995.77,276248,76678.1,-50862,-13579.53
495,002405.SZ,20170913,99623,27077.39,60451,16450.35,137106,37286.54,129749,35300.48,151892,41326.21,174092,47380.33,125721,34161.34,150048,40720.32,-82372,-22264
494,002405.SZ,20170914,88677,24254.48,99135,27241.47,139189,38134.09,141144,38731.79,155790,42729.71,156106,42773.36,156595,43141.41,143867,39513.08,7072,2345.75
493,002405.SZ,20170915,187424,48410.35,76744,19830.84,210596,54426.55,180006,46544.73,242016,62556.77,260941,67433.04,176538,45547.67,298884,77132.74,-230796,-59598.59
492,002405.SZ,20170918,59756,15131.15,41289,10464.95,87454,22145.49,76646,19414.05,114035,28880.8,115547,29267.64,75161,19027.91,102923,26038.7,9070,2337.74
491,002405.SZ,20170919,76428,19594.96,54567,14021.53,111601,28644.73,91923,23604.89,136243,34999.32,137820,35384.99,98013,25173.95,137975,35401.55,-6223,-1471.28
490,002405.SZ,20170920,64038,16528.9,76366,19741.11,105377,27205.6,107071,27657.43,147733,38140.96,132622,34246.4,130520,33703.51,131608,33934.04,79895,20679.52
489,002405.SZ,20170921,94706,24403.36,55620,14404.89,121500,31368.01,105887,27373.73,119451,30886.91,124954,32278.78,94595,24476.34,143790,37077.22,-94989,-24274
488,002405.SZ,20170922,76967,19420.73,57889,14690.4,101859,25742.48,96911,24546.64,116180,29399.57,121744,30788.49,102032,25820.6,120494,30357.86,2902,939.05
487,002405.SZ,20170925,80435,20868.52,105293,27425.81,131106,34070.87,148571,38623.35,171875,44682.96,152295,39597.87,179532,46850.1,156789,40825.44,99588,26187.42
486,002405.SZ,20170926,110570,28613.57,49736,12915.29,136112,35297.52,98484,25523.71,132737,34416.53,137086,35516.1,82631,21544.56,176743,45917.09,-80001,-20471.78
485,002405.SZ,20170927,64234,16391.1,45601,11665.55,87198,22269.23,102355,26189.82,119928,30651.87,117893,30123.76,69471,17781.77,74982,19114.83,-26074,-6575.64
484,002405.SZ,20170928,83759,21455.95,66429,17121.96,117692,30213.56,103182,26554.01,157016,40357.4,167088,42896.4,130289,33570.39,152058,39024.93,-4601,-902.59
483,002405.SZ,20170929,58795,14930.17,55414,14146.32,95963,24417.65,95859,24436.42,121316,30919.73,123594,31487.73,98771,25196.31,99978,25393.39,2881,899.43
482,002405.SZ,20171009,111963,30254.41,174671,47376.7,200340,54095.57,270114,73161.2,306629,82634.02,287612,77641.22,394705,106898.1,281241,75702.98,199763,54595.2
481,002405.SZ,20171010,107464,29853.87,93090,25891.37,176595,49099.63,161299,44832.36,214908,59746.08,195753,54429.94,151878,42243.33,200702,55789.25,50731,14319.33
480,002405.SZ,20171011,177040,49421.76,94860,26635.35,233567,65440.33,192407,53847.71,250006,70112.22,278766,78077.57,190185,53412.11,284765,79825.79,-98351,-26473.83
479,002405.SZ,20171012,83232,22447.9,63245,17103.21,128468,34686.92,117848,31829.45,133884,36217.13,149039,40239.54,89326,24045.8,104778,28225.54,-26350,-6943.78
478,002405.SZ,20171013,61316,16586.29,37359,10122.8,83871,22706.83,77075,20874.14,95565,25889.13,95736,25928.41,46758,12656.19,77339,20913.09,-54277,-14639.63
477,002405.SZ,20171016,95867,25914.77,68076,18541.12,138325,37512.46,129445,35171.25,145237,39500.9,150952,41012.26,68448,18665.98,99404,26869.49,-34538,-9008.89
476,002405.SZ,20171017,91092,23361.02,50136,12870.69,102847,26376.74,106949,27450.77,119703,30717.37,127313,32688.38,105575,27137.24,134818,34582.52,-54085,-13760.06
475,002405.SZ,20171018,88950,22423.34,42605,10784.2,101510,25608.13,86448,21822.38,92811,23461.68,109691,27672.23,41124,10368.07,85651,21582.42,-86219,-21622.06
474,002405.SZ,20171019,58892,14540.44,47050,11653.56,86166,21296.19,85092,21056.22,97226,24048.79,99281,24549.29,47353,11728.51,58215,14354.88,-23962,-5814.78
473,002405.SZ,20171020,39319,9783.96,41956,10464.99,61881,15409.41,60559,15089.1,70785,17640.53,68967,17166.29,36657,9140.36,37161,9253.88,32314,8090.83
472,002405.SZ,20171023,35256,8899.67,24284,6141.08,50332,12715.8,42310,10695.06,45659,11541.66,50910,12854.89,17588,4455.98,31330,7922.09,-18447,-4618.8
